file_name,num_phrases
2_11_spa_aligned_spa0355,2
2_11_spa_aligned_spa0356,1
2_11_spa_aligned_spa0359,1
2_11_spa_aligned_spa0361,3
2_11_spa_aligned_spa0363,2
2_11_spa_aligned_spa0364,1
2_11_spa_aligned_spa0366,1
2_11_spa_aligned_spa0367,1
2_11_spa_aligned_spa0368,2
2_11_spa_aligned_spa0369,2
2_11_spa_aligned_spa0371,1
2_11_spa_aligned_spa0381,1
2_11_spa_aligned_spa0390,1
2_11_spa_aligned_spa0391,1
2_11_spa_aligned_spa0392,1
2_11_spa_aligned_spa0393,1
2_11_spa_aligned_spa0394,1
2_11_spa_aligned_spa0395,1
2_11_spa_aligned_spa0396,5
2_11_spa_aligned_spa0397,2
2_11_spa_aligned_spa0398,2
2_11_spa_aligned_spa0399,2
2_11_spa_aligned_spa0400,1
2_11_spa_aligned_spa0405,1
s2_1_spa_aligned_spa0001,2
s2_1_spa_aligned_spa0002,1
s2_1_spa_aligned_spa0003,2
s2_1_spa_aligned_spa0004,5
s2_1_spa_aligned_spa0009,5
s2_1_spa_aligned_spa0010,3
s2_1_spa_aligned_spa0011,1
s2_1_spa_aligned_spa0012,1
s2_1_spa_aligned_spa0013,2
s2_1_spa_aligned_spa0014,1
s2_1_spa_aligned_spa0016,1
s2_1_spa_aligned_spa0020,1
s2_1_spa_aligned_spa0021,1
s2_1_spa_aligned_spa0022,1
s2_1_spa_aligned_spa0023,2
s2_1_spa_aligned_spa0024,2
s2_1_spa_aligned_spa0028,1
s2_1_spa_aligned_spa0029,1
s2_1_spa_aligned_spa0036,1
s2_1_spa_aligned_spa0037,2
s2_1_spa_aligned_spa0041,1
s2_1_spa_aligned_spa0056,1
s2_1_spa_aligned_spa0059,1
s2_1_spa_aligned_spa0066,2
s2_1_spa_aligned_spa0067,2
s2_1_spa_aligned_spa0068,3
s2_1_spa_aligned_spa0074,2
s2_1_spa_aligned_spa0078,1
s2_1_spa_aligned_spa0079,1
s2_1_spa_aligned_spa0080,1
s2_1_spa_aligned_spa0094,4
s2_1_spa_aligned_spa0100,1
s2_1_spa_aligned_spa0101,2
s2_1_spa_aligned_spa0104,1
s2_1_spa_aligned_spa0115,1
s2_1_spa_aligned_spa0128,2
s2_1_spa_aligned_spa0129,1
s2_1_spa_aligned_spa0130,1
s2_1_spa_aligned_spa0132,1
s2_1_spa_aligned_spa0139,1
s2_1_spa_aligned_spa0143,1
s2_1_spa_aligned_spa0150,1
s2_1_spa_aligned_spa0163,2
s2_1_spa_aligned_spa0164,1
s2_1_spa_aligned_spa0166,3
s2_1_spa_aligned_spa0170,1
s2_1_spa_aligned_spa0171,1
s2_1_spa_aligned_spa0172,2
s2_1_spa_aligned_spa0174,1
s2_1_spa_aligned_spa0175,1
s2_1_spa_aligned_spa0176,1
s2_1_spa_aligned_spa0179,1
s2_1_spa_aligned_spa0183,2
s2_1_spa_aligned_spa0184,1
s2_1_spa_aligned_spa0192,1
s2_1_spa_aligned_spa0194,1
s2_1_spa_aligned_spa0199,2
s2_1_spa_aligned_spa0205,1
s2_1_spa_aligned_spa0210,2
s2_1_spa_aligned_spa0222,1
s2_1_spa_aligned_spa0224,1
s2_1_spa_aligned_spa0225,1
s2_1_spa_aligned_spa0229,1
s2_1_spa_aligned_spa0232,2
s2_1_spa_aligned_spa0243,3
s2_1_spa_aligned_spa0244,1
s2_1_spa_aligned_spa0247,2
s2_1_spa_aligned_spa0274,3
s2_1_spa_aligned_spa0275,2
s2_1_spa_aligned_spa0282,2
s2_1_spa_aligned_spa0283,1
s2_1_spa_aligned_spa0291,1
s2_1_spa_aligned_spa0293,2
s2_1_spa_aligned_spa0294,1
s2_1_spa_aligned_spa0298,1
s2_1_spa_aligned_spa0302,1
s2_1_spa_aligned_spa0318,2
s2_1_spa_aligned_spa0321,1
s2_1_spa_aligned_spa0325,2
s2_1_spa_aligned_spa0327,1
s2_1_spa_aligned_spa0329,1
s2_1_spa_aligned_spa0350,2
s2_1_spa_aligned_spa0357,1
s2_1_spa_aligned_spa0362,1
s2_1_spa_aligned_spa0363,1
s2_1_spa_aligned_spa0382,1
s2_1_spa_aligned_spa0389,1
s2_1_spa_aligned_spa0391,1
s2_1_spa_aligned_spa0398,1
s2_1_spa_aligned_spa0399,1
s2_1_spa_aligned_spa0408,1
s2_1_spa_aligned_spa0414,2
s2_1_spa_aligned_spa0415,2
s2_1_spa_aligned_spa0416,1
s2_1_spa_aligned_spa0417,1
s2_1_spa_aligned_spa0418,1
s2_1_spa_aligned_spa0419,1
s2_1_spa_aligned_spa0420,1
s2_1_spa_aligned_spa0421,2
s2_1_spa_aligned_spa0422,1
s2_1_spa_aligned_spa0423,2
s2_1_spa_aligned_spa0424,1
s2_1_spa_aligned_spa0426,1
s2_1_spa_aligned_spa0427,2
s2_1_spa_aligned_spa0428,1
s2_2_spa_aligned_spa0001,1
s2_2_spa_aligned_spa0004,1
s2_2_spa_aligned_spa0013,1
s2_2_spa_aligned_spa0027,1
s2_2_spa_aligned_spa0041,1
s2_2_spa_aligned_spa0049,1
s2_2_spa_aligned_spa0063,1
s2_2_spa_aligned_spa0064,1
s2_2_spa_aligned_spa0066,1
s2_2_spa_aligned_spa0077,1
s2_2_spa_aligned_spa0079,1
s2_2_spa_aligned_spa0092,1
s2_2_spa_aligned_spa0093,1
s2_2_spa_aligned_spa0096,1
s2_2_spa_aligned_spa0115,2
s2_2_spa_aligned_spa0120,1
s2_2_spa_aligned_spa0128,1
s2_2_spa_aligned_spa0131,1
s2_2_spa_aligned_spa0144,4
s2_2_spa_aligned_spa0145,1
s2_2_spa_aligned_spa0146,1
s2_2_spa_aligned_spa0154,1
s2_2_spa_aligned_spa0155,1
s2_2_spa_aligned_spa0163,2
s2_2_spa_aligned_spa0169,1
s2_2_spa_aligned_spa0171,1
s2_2_spa_aligned_spa0172,1
s2_2_spa_aligned_spa0208,1
s2_2_spa_aligned_spa0209,2
s2_2_spa_aligned_spa0220,1
s2_2_spa_aligned_spa0221,1
s2_2_spa_aligned_spa0223,2
s2_2_spa_aligned_spa0224,1
s2_2_spa_aligned_spa0228,1
s2_2_spa_aligned_spa0233,1
s2_2_spa_aligned_spa0238,1
s2_2_spa_aligned_spa0250,1
s2_2_spa_aligned_spa0255,1
s2_2_spa_aligned_spa0278,1
s2_2_spa_aligned_spa0284,1
s2_3_spa_aligned_spa0001,1
s2_3_spa_aligned_spa0006,1
s2_3_spa_aligned_spa0008,1
s2_3_spa_aligned_spa0009,1
s2_3_spa_aligned_spa0017,1
s2_3_spa_aligned_spa0027,1
s2_3_spa_aligned_spa0030,1
s2_3_spa_aligned_spa0031,1
s2_3_spa_aligned_spa0032,1
s2_3_spa_aligned_spa0040,1
s2_3_spa_aligned_spa0049,2
s2_3_spa_aligned_spa0060,2
s2_3_spa_aligned_spa0061,1
s2_3_spa_aligned_spa0083,1
s2_3_spa_aligned_spa0086,2
s2_3_spa_aligned_spa0088,1
s2_3_spa_aligned_spa0099,2
s2_3_spa_aligned_spa0127,1
s2_3_spa_aligned_spa0136,1
s2_3_spa_aligned_spa0138,2
s2_3_spa_aligned_spa0139,2
s2_3_spa_aligned_spa0145,1
s2_3_spa_aligned_spa0146,1
s2_3_spa_aligned_spa0149,1
s2_3_spa_aligned_spa0153,1
s2_3_spa_aligned_spa0163,1
s2_3_spa_aligned_spa0173,1
s2_3_spa_aligned_spa0197,1
s2_3_spa_aligned_spa0213,1
s2_3_spa_aligned_spa0214,1
s2_3_spa_aligned_spa0220,2
s2_3_spa_aligned_spa0221,1
s2_3_spa_aligned_spa0223,1
s2_3_spa_aligned_spa0225,1
s2_3_spa_aligned_spa0228,1
s2_3_spa_aligned_spa0231,2
s2_3_spa_aligned_spa0232,2
s2_3_spa_aligned_spa0240,1
s2_3_spa_aligned_spa0241,1
s2_3_spa_aligned_spa0255,1
s2_3_spa_aligned_spa0257,3
s2_3_spa_aligned_spa0258,1
s2_3_spa_aligned_spa0260,3
s2_3_spa_aligned_spa0270,2
s2_3_spa_aligned_spa0272,2
s2_3_spa_aligned_spa0277,1
s2_3_spa_aligned_spa0279,2
s2_3_spa_aligned_spa0303,1
s2_3_spa_aligned_spa0332,1
s2_3_spa_aligned_spa0338,1
s2_3_spa_aligned_spa0339,2
s2_3_spa_aligned_spa0340,2
s2_3_spa_aligned_spa0348,1
s2_3_spa_aligned_spa0360,2
s2_3_spa_aligned_spa0363,1
s2_3_spa_aligned_spa0364,1
s2_3_spa_aligned_spa0365,1
s2_3_spa_aligned_spa0366,2
s2_3_spa_aligned_spa0371,1
s2_3_spa_aligned_spa0372,1
s2_4_spa_aligned_spa0001,1
s2_4_spa_aligned_spa0012,1
s2_4_spa_aligned_spa0013,1
s2_4_spa_aligned_spa0018,1
s2_4_spa_aligned_spa0038,1
s2_4_spa_aligned_spa0041,1
s2_4_spa_aligned_spa0051,1
s2_4_spa_aligned_spa0061,1
s2_4_spa_aligned_spa0065,1
s2_4_spa_aligned_spa0069,1
s2_4_spa_aligned_spa0075,1
s2_4_spa_aligned_spa0076,1
s2_4_spa_aligned_spa0078,2
s2_4_spa_aligned_spa0079,1
s2_4_spa_aligned_spa0085,2
s2_4_spa_aligned_spa0089,1
s2_4_spa_aligned_spa0105,2
s2_4_spa_aligned_spa0126,1
s2_4_spa_aligned_spa0156,2
s2_4_spa_aligned_spa0160,1
s2_4_spa_aligned_spa0163,1
s2_4_spa_aligned_spa0168,2
s2_4_spa_aligned_spa0181,1
s2_4_spa_aligned_spa0192,1
s2_4_spa_aligned_spa0194,2
s2_4_spa_aligned_spa0232,1
s2_4_spa_aligned_spa0237,1
s2_4_spa_aligned_spa0262,1
s2_4_spa_aligned_spa0263,2
s2_4_spa_aligned_spa0267,2
s2_4_spa_aligned_spa0268,1
s2_4_spa_aligned_spa0273,1
s2_4_spa_aligned_spa0278,1
s2_4_spa_aligned_spa0280,1
s2_4_spa_aligned_spa0283,2
s2_4_spa_aligned_spa0284,1
s2_4_spa_aligned_spa0287,2
s2_4_spa_aligned_spa0308,1
s2_4_spa_aligned_spa0401,1
s2_4_spa_aligned_spa0403,2
s2_4_spa_aligned_spa0425,1
s2_4_spa_aligned_spa0431,2
s2_4_spa_aligned_spa0442,2
s2_4_spa_aligned_spa0451,1
s2_4_spa_aligned_spa0457,1
s2_4_spa_aligned_spa0463,1
s2_4_spa_aligned_spa0464,1
s2_5_spa_aligned_spa0001,1
s2_5_spa_aligned_spa0003,1
s2_5_spa_aligned_spa0007,1
s2_5_spa_aligned_spa0008,1
s2_5_spa_aligned_spa0020,2
s2_5_spa_aligned_spa0021,2
s2_5_spa_aligned_spa0022,3
s2_5_spa_aligned_spa0023,2
s2_5_spa_aligned_spa0024,1
s2_5_spa_aligned_spa0046,1
s2_5_spa_aligned_spa0047,1
s2_5_spa_aligned_spa0052,2
s2_5_spa_aligned_spa0053,1
s2_5_spa_aligned_spa0070,1
s2_5_spa_aligned_spa0075,2
s2_5_spa_aligned_spa0081,2
s2_5_spa_aligned_spa0083,1
s2_5_spa_aligned_spa0084,2
s2_5_spa_aligned_spa0094,1
s2_5_spa_aligned_spa0110,1
s2_5_spa_aligned_spa0122,1
s2_5_spa_aligned_spa0145,1
s2_5_spa_aligned_spa0153,1
s2_5_spa_aligned_spa0171,1
s2_5_spa_aligned_spa0187,1
s2_5_spa_aligned_spa0188,1
s2_5_spa_aligned_spa0192,2
s2_5_spa_aligned_spa0201,1
s2_5_spa_aligned_spa0213,1
s2_5_spa_aligned_spa0214,2
s2_5_spa_aligned_spa0215,2
s2_5_spa_aligned_spa0216,1
s2_5_spa_aligned_spa0219,1
s2_5_spa_aligned_spa0243,2
s2_5_spa_aligned_spa0244,1
s2_5_spa_aligned_spa0245,2
s2_5_spa_aligned_spa0246,3
s2_5_spa_aligned_spa0248,1
s2_5_spa_aligned_spa0249,1
s2_5_spa_aligned_spa0250,2
s2_5_spa_aligned_spa0255,1
s2_5_spa_aligned_spa0265,1
s2_5_spa_aligned_spa0279,1
s2_5_spa_aligned_spa0282,1
s2_5_spa_aligned_spa0288,1
s2_5_spa_aligned_spa0297,1
s2_5_spa_aligned_spa0301,2
s2_5_spa_aligned_spa0312,2
s2_5_spa_aligned_spa0321,1
s2_5_spa_aligned_spa0336,2
s2_5_spa_aligned_spa0340,1
s2_5_spa_aligned_spa0350,1
s2_5_spa_aligned_spa0354,1
s2_5_spa_aligned_spa0356,1
s2_5_spa_aligned_spa0357,1
s2_5_spa_aligned_spa0362,1
s2_5_spa_aligned_spa0363,1
s2_5_spa_aligned_spa0365,1
s2_5_spa_aligned_spa0373,1
s2_5_spa_aligned_spa0377,1
s2_5_spa_aligned_spa0386,1
s2_5_spa_aligned_spa0400,3
s2_5_spa_aligned_spa0416,1
s2_6_spa_aligned_spa0001,1
s2_6_spa_aligned_spa0005,1
s2_6_spa_aligned_spa0006,1
s2_6_spa_aligned_spa0007,1
s2_6_spa_aligned_spa0008,1
s2_6_spa_aligned_spa0012,3
s2_6_spa_aligned_spa0028,1
s2_6_spa_aligned_spa0032,1
s2_6_spa_aligned_spa0047,1
s2_6_spa_aligned_spa0061,1
s2_6_spa_aligned_spa0064,1
s2_6_spa_aligned_spa0065,1
s2_6_spa_aligned_spa0078,1
s2_6_spa_aligned_spa0085,1
s2_6_spa_aligned_spa0114,2
s2_6_spa_aligned_spa0142,1
s2_6_spa_aligned_spa0153,1
s2_6_spa_aligned_spa0156,1
s2_6_spa_aligned_spa0165,1
s2_6_spa_aligned_spa0166,1
s2_6_spa_aligned_spa0168,2
s2_6_spa_aligned_spa0182,1
s2_6_spa_aligned_spa0203,1
s2_6_spa_aligned_spa0205,1
s2_6_spa_aligned_spa0208,1
s2_6_spa_aligned_spa0209,1
s2_6_spa_aligned_spa0210,1
s2_6_spa_aligned_spa0230,1
s2_6_spa_aligned_spa0233,1
s2_6_spa_aligned_spa0234,2
s2_6_spa_aligned_spa0242,1
s2_6_spa_aligned_spa0247,2
s2_6_spa_aligned_spa0268,1
s2_6_spa_aligned_spa0299,2
s2_6_spa_aligned_spa0300,2
s2_6_spa_aligned_spa0319,2
s2_6_spa_aligned_spa0324,1
s2_6_spa_aligned_spa0326,1
s2_6_spa_aligned_spa0340,1
s2_6_spa_aligned_spa0347,1
s2_6_spa_aligned_spa0349,1
s2_6_spa_aligned_spa0351,1
s2_7_spa_aligned_spa0001,1
s2_7_spa_aligned_spa0002,1
s2_7_spa_aligned_spa0004,2
s2_7_spa_aligned_spa0005,1
s2_7_spa_aligned_spa0006,1
s2_7_spa_aligned_spa0007,1
s2_7_spa_aligned_spa0008,1
s2_7_spa_aligned_spa0009,2
s2_7_spa_aligned_spa0011,1
s2_7_spa_aligned_spa0018,1
s2_7_spa_aligned_spa0023,1
s2_7_spa_aligned_spa0025,1
s2_7_spa_aligned_spa0028,1
s2_7_spa_aligned_spa0032,1
s2_7_spa_aligned_spa0047,1
s2_7_spa_aligned_spa0048,1
s2_7_spa_aligned_spa0049,2
s2_7_spa_aligned_spa0050,1
s2_7_spa_aligned_spa0051,1
s2_7_spa_aligned_spa0052,1
s2_7_spa_aligned_spa0054,1
s2_7_spa_aligned_spa0062,1
s2_7_spa_aligned_spa0063,2
s2_7_spa_aligned_spa0069,2
s2_7_spa_aligned_spa0078,1
s2_7_spa_aligned_spa0098,1
s2_7_spa_aligned_spa0099,1
s2_7_spa_aligned_spa0108,3
s2_7_spa_aligned_spa0111,1
s2_7_spa_aligned_spa0115,1
s2_7_spa_aligned_spa0122,2
s2_7_spa_aligned_spa0123,1
s2_7_spa_aligned_spa0142,1
s2_7_spa_aligned_spa0144,1
s2_7_spa_aligned_spa0147,1
s2_7_spa_aligned_spa0148,2
s2_7_spa_aligned_spa0161,2
s2_7_spa_aligned_spa0162,1
s2_7_spa_aligned_spa0165,1
s2_7_spa_aligned_spa0166,1
s2_7_spa_aligned_spa0170,1
s2_7_spa_aligned_spa0184,2
s2_7_spa_aligned_spa0194,1
s2_7_spa_aligned_spa0195,1
s2_7_spa_aligned_spa0202,1
s2_7_spa_aligned_spa0207,1
s2_7_spa_aligned_spa0209,1
s2_7_spa_aligned_spa0216,1
s2_7_spa_aligned_spa0218,1
s2_7_spa_aligned_spa0232,1
s2_7_spa_aligned_spa0237,1
s2_7_spa_aligned_spa0251,1
s2_7_spa_aligned_spa0255,2
s2_7_spa_aligned_spa0256,1
s2_7_spa_aligned_spa0266,1
s2_7_spa_aligned_spa0279,2
s2_7_spa_aligned_spa0284,1
s2_7_spa_aligned_spa0290,2
s2_7_spa_aligned_spa0291,1
s2_7_spa_aligned_spa0292,2
s2_7_spa_aligned_spa0293,1
s2_7_spa_aligned_spa0294,1
s2_7_spa_aligned_spa0299,1
s2_7_spa_aligned_spa0301,1
s2_7_spa_aligned_spa0304,1
s2_7_spa_aligned_spa0312,1
s2_7_spa_aligned_spa0317,4
s2_7_spa_aligned_spa0319,1
s2_7_spa_aligned_spa0321,1
s2_7_spa_aligned_spa0330,1
s2_7_spa_aligned_spa0333,1
s2_7_spa_aligned_spa0335,2
s2_7_spa_aligned_spa0338,1
s2_8_spa_aligned_spa0001,1
s2_8_spa_aligned_spa0005,3
s2_8_spa_aligned_spa0007,1
s2_8_spa_aligned_spa0009,1
s2_8_spa_aligned_spa0010,1
s2_8_spa_aligned_spa0014,2
s2_8_spa_aligned_spa0015,1
s2_8_spa_aligned_spa0016,3
s2_8_spa_aligned_spa0017,1
s2_8_spa_aligned_spa0028,1
s2_8_spa_aligned_spa0031,2
s2_8_spa_aligned_spa0033,2
s2_8_spa_aligned_spa0042,1
s2_8_spa_aligned_spa0043,1
s2_8_spa_aligned_spa0044,1
s2_8_spa_aligned_spa0045,1
s2_8_spa_aligned_spa0046,1
s2_8_spa_aligned_spa0051,1
s2_8_spa_aligned_spa0052,1
s2_8_spa_aligned_spa0059,1
s2_8_spa_aligned_spa0069,1
s2_8_spa_aligned_spa0071,1
s2_8_spa_aligned_spa0073,1
s2_8_spa_aligned_spa0079,1
s2_8_spa_aligned_spa0081,1
s2_8_spa_aligned_spa0087,1
s2_8_spa_aligned_spa0088,1
s2_8_spa_aligned_spa0100,1
s2_8_spa_aligned_spa0105,1
s2_8_spa_aligned_spa0118,1
s2_8_spa_aligned_spa0120,1
s2_8_spa_aligned_spa0125,2
s2_8_spa_aligned_spa0126,1
s2_8_spa_aligned_spa0129,1
s2_8_spa_aligned_spa0130,2
s2_8_spa_aligned_spa0131,1
s2_8_spa_aligned_spa0134,1
s2_8_spa_aligned_spa0136,1
s2_8_spa_aligned_spa0139,1
s2_8_spa_aligned_spa0149,1
s2_8_spa_aligned_spa0151,1
s2_8_spa_aligned_spa0155,2
s2_8_spa_aligned_spa0156,1
s2_8_spa_aligned_spa0170,1
s2_8_spa_aligned_spa0180,1
s2_8_spa_aligned_spa0183,1
s2_8_spa_aligned_spa0184,1
s2_8_spa_aligned_spa0217,1
s2_8_spa_aligned_spa0221,1
s2_8_spa_aligned_spa0222,1
s2_8_spa_aligned_spa0227,2
s2_8_spa_aligned_spa0243,1
s2_8_spa_aligned_spa0250,2
s2_8_spa_aligned_spa0256,1
s2_8_spa_aligned_spa0262,1
s2_8_spa_aligned_spa0263,3
s2_8_spa_aligned_spa0266,2
s2_8_spa_aligned_spa0269,2
s2_8_spa_aligned_spa0273,1
s2_8_spa_aligned_spa0274,2
s2_8_spa_aligned_spa0278,1
s2_8_spa_aligned_spa0284,3
s2_8_spa_aligned_spa0287,1
s2_8_spa_aligned_spa0289,2
s2_8_spa_aligned_spa0290,1
s2_8_spa_aligned_spa0291,2
s2_8_spa_aligned_spa0292,5
s2_8_spa_aligned_spa0293,1
s2_8_spa_aligned_spa0302,1
s2_8_spa_aligned_spa0303,2
s2_8_spa_aligned_spa0304,1
s2_8_spa_aligned_spa0305,3
s2_8_spa_aligned_spa0307,1
s2_8_spa_aligned_spa0308,3
s2_8_spa_aligned_spa0309,4
s2_9_spa_aligned_spa0003,2
s2_9_spa_aligned_spa0004,1
s2_9_spa_aligned_spa0005,1
s2_9_spa_aligned_spa0012,1
s2_9_spa_aligned_spa0017,2
s2_9_spa_aligned_spa0037,1
s2_9_spa_aligned_spa0038,1
s2_9_spa_aligned_spa0040,1
s2_9_spa_aligned_spa0044,1
s2_9_spa_aligned_spa0047,2
s2_9_spa_aligned_spa0058,3
s2_9_spa_aligned_spa0059,1
s2_9_spa_aligned_spa0066,1
s2_9_spa_aligned_spa0067,1
s2_9_spa_aligned_spa0068,2
s2_9_spa_aligned_spa0070,1
s2_9_spa_aligned_spa0077,1
s2_9_spa_aligned_spa0078,1
s2_9_spa_aligned_spa0087,1
s2_9_spa_aligned_spa0102,1
s2_9_spa_aligned_spa0110,1
s2_9_spa_aligned_spa0114,1
s2_9_spa_aligned_spa0115,1
s2_9_spa_aligned_spa0124,2
s2_9_spa_aligned_spa0130,2
s2_9_spa_aligned_spa0132,1
s2_9_spa_aligned_spa0135,1
s2_9_spa_aligned_spa0136,1
s2_9_spa_aligned_spa0138,2
s2_9_spa_aligned_spa0146,1
s2_9_spa_aligned_spa0156,1
s2_9_spa_aligned_spa0160,1
s2_9_spa_aligned_spa0171,1
s2_9_spa_aligned_spa0180,2
s2_9_spa_aligned_spa0211,1
s2_9_spa_aligned_spa0219,1
s2_9_spa_aligned_spa0228,1
s2_9_spa_aligned_spa0260,2
s2_9_spa_aligned_spa0261,2
s2_9_spa_aligned_spa0269,1
s2_9_spa_aligned_spa0270,1
s2_9_spa_aligned_spa0274,1
s2_9_spa_aligned_spa0284,2
s2_9_spa_aligned_spa0304,1
s2_9_spa_aligned_spa0305,1
s2_9_spa_aligned_spa0325,1
s2_9_spa_aligned_spa0333,1
s2_9_spa_aligned_spa0337,1
s2_9_spa_aligned_spa0340,2
s2_9_spa_aligned_spa0350,1
3_10_spa_aligned_spa0001,1
3_10_spa_aligned_spa0004,1
3_10_spa_aligned_spa0005,1
3_10_spa_aligned_spa0007,1
3_10_spa_aligned_spa0013,1
3_10_spa_aligned_spa0015,2
3_10_spa_aligned_spa0016,1
3_10_spa_aligned_spa0017,2
3_10_spa_aligned_spa0018,4
3_10_spa_aligned_spa0019,1
3_10_spa_aligned_spa0020,4
3_10_spa_aligned_spa0021,4
3_10_spa_aligned_spa0033,1
3_10_spa_aligned_spa0034,1
3_10_spa_aligned_spa0037,1
3_10_spa_aligned_spa0043,1
3_10_spa_aligned_spa0044,1
3_10_spa_aligned_spa0045,1
3_10_spa_aligned_spa0046,1
3_10_spa_aligned_spa0054,1
3_10_spa_aligned_spa0058,1
3_10_spa_aligned_spa0059,1
3_10_spa_aligned_spa0061,1
3_10_spa_aligned_spa0080,1
3_10_spa_aligned_spa0082,1
3_10_spa_aligned_spa0084,1
3_10_spa_aligned_spa0085,1
3_10_spa_aligned_spa0088,1
3_10_spa_aligned_spa0092,1
3_10_spa_aligned_spa0096,1
3_10_spa_aligned_spa0104,1
3_10_spa_aligned_spa0107,1
3_10_spa_aligned_spa0108,1
3_10_spa_aligned_spa0124,2
3_10_spa_aligned_spa0125,2
3_10_spa_aligned_spa0126,1
3_10_spa_aligned_spa0133,1
3_10_spa_aligned_spa0172,1
3_10_spa_aligned_spa0174,1
3_10_spa_aligned_spa0183,2
3_10_spa_aligned_spa0184,4
3_10_spa_aligned_spa0190,1
3_10_spa_aligned_spa0192,3
3_10_spa_aligned_spa0193,1
3_10_spa_aligned_spa0209,1
3_10_spa_aligned_spa0210,2
3_10_spa_aligned_spa0211,1
3_10_spa_aligned_spa0218,1
3_10_spa_aligned_spa0219,1
3_10_spa_aligned_spa0224,1
3_10_spa_aligned_spa0225,1
3_10_spa_aligned_spa0226,1
3_10_spa_aligned_spa0227,1
3_10_spa_aligned_spa0228,1
3_10_spa_aligned_spa0231,2
3_10_spa_aligned_spa0239,2
3_10_spa_aligned_spa0240,1
