file_name,num_phrases
2_11_spa_aligned_spa0065,2
2_11_spa_aligned_spa0066,1
2_11_spa_aligned_spa0067,2
2_11_spa_aligned_spa0069,1
2_11_spa_aligned_spa0072,2
2_11_spa_aligned_spa0075,1
2_11_spa_aligned_spa0077,2
2_11_spa_aligned_spa0078,1
2_11_spa_aligned_spa0079,1
2_11_spa_aligned_spa0080,1
2_11_spa_aligned_spa0081,2
2_11_spa_aligned_spa0082,2
2_11_spa_aligned_spa0083,2
2_11_spa_aligned_spa0085,2
2_11_spa_aligned_spa0087,1
2_11_spa_aligned_spa0089,1
2_11_spa_aligned_spa0090,1
2_11_spa_aligned_spa0091,1
2_11_spa_aligned_spa0092,1
2_11_spa_aligned_spa0095,1
2_11_spa_aligned_spa0096,1
2_11_spa_aligned_spa0097,1
2_11_spa_aligned_spa0099,1
2_11_spa_aligned_spa0100,3
2_11_spa_aligned_spa0101,1
2_11_spa_aligned_spa0102,2
2_11_spa_aligned_spa0104,1
2_11_spa_aligned_spa0105,1
2_11_spa_aligned_spa0106,1
2_11_spa_aligned_spa0107,1
2_11_spa_aligned_spa0108,2
2_11_spa_aligned_spa0111,2
2_11_spa_aligned_spa0112,2
2_11_spa_aligned_spa0114,1
2_11_spa_aligned_spa0116,2
2_11_spa_aligned_spa0117,4
2_11_spa_aligned_spa0118,2
2_11_spa_aligned_spa0122,1
2_11_spa_aligned_spa0123,1
2_11_spa_aligned_spa0124,2
2_11_spa_aligned_spa0125,1
2_11_spa_aligned_spa0127,1
2_11_spa_aligned_spa0130,1
2_11_spa_aligned_spa0131,1
2_11_spa_aligned_spa0132,2
2_11_spa_aligned_spa0134,1
2_11_spa_aligned_spa0135,2
2_11_spa_aligned_spa0136,2
2_11_spa_aligned_spa0138,1
2_11_spa_aligned_spa0139,1
2_11_spa_aligned_spa0140,1
2_11_spa_aligned_spa0141,1
2_11_spa_aligned_spa0143,1
2_11_spa_aligned_spa0146,1
2_11_spa_aligned_spa0147,2
2_11_spa_aligned_spa0148,1
2_11_spa_aligned_spa0149,2
2_11_spa_aligned_spa0150,1
2_11_spa_aligned_spa0151,2
2_11_spa_aligned_spa0152,1
2_11_spa_aligned_spa0156,1
2_11_spa_aligned_spa0158,1
2_11_spa_aligned_spa0160,1
2_11_spa_aligned_spa0161,2
2_11_spa_aligned_spa0163,1
2_11_spa_aligned_spa0164,1
2_11_spa_aligned_spa0168,1
2_11_spa_aligned_spa0170,2
2_11_spa_aligned_spa0172,2
2_11_spa_aligned_spa0173,3
2_11_spa_aligned_spa0174,1
2_11_spa_aligned_spa0176,1
2_11_spa_aligned_spa0177,1
2_11_spa_aligned_spa0178,1
2_11_spa_aligned_spa0179,2
2_11_spa_aligned_spa0183,2
2_11_spa_aligned_spa0184,1
2_11_spa_aligned_spa0187,2
2_11_spa_aligned_spa0189,1
2_11_spa_aligned_spa0190,2
2_11_spa_aligned_spa0192,1
2_11_spa_aligned_spa0193,2
2_11_spa_aligned_spa0194,2
2_11_spa_aligned_spa0198,2
2_11_spa_aligned_spa0200,1
2_11_spa_aligned_spa0201,2
2_11_spa_aligned_spa0203,1
2_11_spa_aligned_spa0204,2
2_11_spa_aligned_spa0206,1
2_11_spa_aligned_spa0214,1
2_11_spa_aligned_spa0215,1
2_11_spa_aligned_spa0216,2
2_11_spa_aligned_spa0217,1
2_11_spa_aligned_spa0218,1
2_11_spa_aligned_spa0219,1
2_11_spa_aligned_spa0220,1
2_11_spa_aligned_spa0222,2
2_11_spa_aligned_spa0224,2
2_11_spa_aligned_spa0227,1
2_11_spa_aligned_spa0228,1
2_11_spa_aligned_spa0229,1
2_11_spa_aligned_spa0230,1
2_11_spa_aligned_spa0231,1
2_11_spa_aligned_spa0232,1
2_11_spa_aligned_spa0233,1
2_11_spa_aligned_spa0235,2
2_11_spa_aligned_spa0236,2
2_11_spa_aligned_spa0237,2
2_11_spa_aligned_spa0238,2
2_11_spa_aligned_spa0240,1
2_11_spa_aligned_spa0242,2
2_11_spa_aligned_spa0245,1
2_11_spa_aligned_spa0246,1
2_11_spa_aligned_spa0247,1
2_11_spa_aligned_spa0249,1
2_11_spa_aligned_spa0251,2
2_11_spa_aligned_spa0252,1
2_11_spa_aligned_spa0253,1
2_11_spa_aligned_spa0254,2
2_11_spa_aligned_spa0255,2
2_11_spa_aligned_spa0256,1
2_11_spa_aligned_spa0258,2
2_11_spa_aligned_spa0260,1
2_11_spa_aligned_spa0261,2
2_11_spa_aligned_spa0262,1
2_11_spa_aligned_spa0263,2
2_11_spa_aligned_spa0264,2
2_11_spa_aligned_spa0265,1
2_11_spa_aligned_spa0266,2
2_11_spa_aligned_spa0268,1
2_11_spa_aligned_spa0269,1
2_11_spa_aligned_spa0270,1
2_11_spa_aligned_spa0271,1
2_11_spa_aligned_spa0272,1
2_11_spa_aligned_spa0274,1
2_11_spa_aligned_spa0275,3
2_11_spa_aligned_spa0277,2
2_11_spa_aligned_spa0278,1
2_11_spa_aligned_spa0279,1
2_11_spa_aligned_spa0281,1
2_11_spa_aligned_spa0282,1
2_11_spa_aligned_spa0283,1
2_11_spa_aligned_spa0286,1
2_11_spa_aligned_spa0288,1
2_11_spa_aligned_spa0290,1
2_11_spa_aligned_spa0291,1
2_11_spa_aligned_spa0292,1
2_11_spa_aligned_spa0293,1
2_11_spa_aligned_spa0294,1
2_11_spa_aligned_spa0296,1
2_11_spa_aligned_spa0308,1
2_11_spa_aligned_spa0309,1
2_11_spa_aligned_spa0310,1
2_11_spa_aligned_spa0311,1
2_11_spa_aligned_spa0314,1
2_11_spa_aligned_spa0315,2
2_11_spa_aligned_spa0318,1
2_11_spa_aligned_spa0319,1
2_11_spa_aligned_spa0321,1
2_11_spa_aligned_spa0322,1
2_11_spa_aligned_spa0327,2
2_11_spa_aligned_spa0328,1
2_11_spa_aligned_spa0329,1
2_11_spa_aligned_spa0330,2
2_11_spa_aligned_spa0331,1
2_11_spa_aligned_spa0332,2
2_11_spa_aligned_spa0334,1
2_11_spa_aligned_spa0335,1
2_11_spa_aligned_spa0337,2
2_11_spa_aligned_spa0339,2
2_11_spa_aligned_spa0340,1
2_11_spa_aligned_spa0341,1
2_11_spa_aligned_spa0343,1
2_11_spa_aligned_spa0345,1
2_11_spa_aligned_spa0348,2
2_11_spa_aligned_spa0357,1
2_11_spa_aligned_spa0358,1
2_11_spa_aligned_spa0360,1
2_11_spa_aligned_spa0362,1
2_11_spa_aligned_spa0365,1
2_11_spa_aligned_spa0370,3
2_11_spa_aligned_spa0372,1
2_11_spa_aligned_spa0373,2
2_11_spa_aligned_spa0374,2
2_11_spa_aligned_spa0375,1
2_11_spa_aligned_spa0377,2
2_11_spa_aligned_spa0378,1
2_11_spa_aligned_spa0379,1
2_11_spa_aligned_spa0382,2
2_11_spa_aligned_spa0383,2
2_11_spa_aligned_spa0384,1
2_11_spa_aligned_spa0385,3
2_11_spa_aligned_spa0386,2
2_11_spa_aligned_spa0388,2
2_11_spa_aligned_spa0401,2
2_11_spa_aligned_spa0402,3
2_11_spa_aligned_spa0403,1
2_11_spa_aligned_spa0404,1
2_11_spa_aligned_spa0406,2
2_11_spa_aligned_spa0407,1
2_11_spa_aligned_spa0408,2
s2_1_spa_aligned_spa0006,2
s2_1_spa_aligned_spa0007,1
s2_1_spa_aligned_spa0017,1
s2_1_spa_aligned_spa0018,1
s2_1_spa_aligned_spa0027,2
s2_1_spa_aligned_spa0031,2
s2_1_spa_aligned_spa0032,1
s2_1_spa_aligned_spa0033,1
s2_1_spa_aligned_spa0034,1
s2_1_spa_aligned_spa0038,1
s2_1_spa_aligned_spa0039,2
s2_1_spa_aligned_spa0040,1
s2_1_spa_aligned_spa0042,1
s2_1_spa_aligned_spa0043,2
s2_1_spa_aligned_spa0046,1
s2_1_spa_aligned_spa0047,1
s2_1_spa_aligned_spa0048,2
s2_1_spa_aligned_spa0053,1
s2_1_spa_aligned_spa0055,1
s2_1_spa_aligned_spa0058,1
s2_1_spa_aligned_spa0060,3
s2_1_spa_aligned_spa0063,2
s2_1_spa_aligned_spa0064,2
s2_1_spa_aligned_spa0070,1
s2_1_spa_aligned_spa0071,2
s2_1_spa_aligned_spa0072,1
s2_1_spa_aligned_spa0073,2
s2_1_spa_aligned_spa0075,1
s2_1_spa_aligned_spa0076,1
s2_1_spa_aligned_spa0077,1
s2_1_spa_aligned_spa0081,1
s2_1_spa_aligned_spa0082,1
s2_1_spa_aligned_spa0083,2
s2_1_spa_aligned_spa0084,1
s2_1_spa_aligned_spa0085,1
s2_1_spa_aligned_spa0086,1
s2_1_spa_aligned_spa0087,2
s2_1_spa_aligned_spa0088,1
s2_1_spa_aligned_spa0089,1
s2_1_spa_aligned_spa0090,1
s2_1_spa_aligned_spa0091,2
s2_1_spa_aligned_spa0092,2
s2_1_spa_aligned_spa0093,2
s2_1_spa_aligned_spa0096,1
s2_1_spa_aligned_spa0098,3
s2_1_spa_aligned_spa0099,2
s2_1_spa_aligned_spa0105,1
s2_1_spa_aligned_spa0106,2
s2_1_spa_aligned_spa0107,2
s2_1_spa_aligned_spa0108,2
s2_1_spa_aligned_spa0110,2
s2_1_spa_aligned_spa0111,1
s2_1_spa_aligned_spa0112,1
s2_1_spa_aligned_spa0113,1
s2_1_spa_aligned_spa0114,1
s2_1_spa_aligned_spa0116,1
s2_1_spa_aligned_spa0118,1
s2_1_spa_aligned_spa0119,4
s2_1_spa_aligned_spa0120,1
s2_1_spa_aligned_spa0123,1
s2_1_spa_aligned_spa0124,1
s2_1_spa_aligned_spa0125,1
s2_1_spa_aligned_spa0126,1
s2_1_spa_aligned_spa0131,1
s2_1_spa_aligned_spa0135,1
s2_1_spa_aligned_spa0136,1
s2_1_spa_aligned_spa0137,3
s2_1_spa_aligned_spa0138,1
s2_1_spa_aligned_spa0140,1
s2_1_spa_aligned_spa0141,1
s2_1_spa_aligned_spa0142,1
s2_1_spa_aligned_spa0144,1
s2_1_spa_aligned_spa0145,2
s2_1_spa_aligned_spa0146,1
s2_1_spa_aligned_spa0147,2
s2_1_spa_aligned_spa0148,1
s2_1_spa_aligned_spa0151,2
s2_1_spa_aligned_spa0153,1
s2_1_spa_aligned_spa0154,1
s2_1_spa_aligned_spa0155,2
s2_1_spa_aligned_spa0156,1
s2_1_spa_aligned_spa0157,1
s2_1_spa_aligned_spa0158,1
s2_1_spa_aligned_spa0159,1
s2_1_spa_aligned_spa0161,2
s2_1_spa_aligned_spa0162,1
s2_1_spa_aligned_spa0165,2
s2_1_spa_aligned_spa0167,1
s2_1_spa_aligned_spa0168,1
s2_1_spa_aligned_spa0169,1
s2_1_spa_aligned_spa0173,1
s2_1_spa_aligned_spa0177,1
s2_1_spa_aligned_spa0178,1
s2_1_spa_aligned_spa0180,1
s2_1_spa_aligned_spa0181,1
s2_1_spa_aligned_spa0182,1
s2_1_spa_aligned_spa0185,2
s2_1_spa_aligned_spa0186,1
s2_1_spa_aligned_spa0187,2
s2_1_spa_aligned_spa0188,2
s2_1_spa_aligned_spa0189,2
s2_1_spa_aligned_spa0190,3
s2_1_spa_aligned_spa0191,1
s2_1_spa_aligned_spa0193,2
s2_1_spa_aligned_spa0196,1
s2_1_spa_aligned_spa0197,2
s2_1_spa_aligned_spa0200,1
s2_1_spa_aligned_spa0201,1
s2_1_spa_aligned_spa0202,1
s2_1_spa_aligned_spa0204,1
s2_1_spa_aligned_spa0206,2
s2_1_spa_aligned_spa0207,2
s2_1_spa_aligned_spa0208,2
s2_1_spa_aligned_spa0209,1
s2_1_spa_aligned_spa0212,1
s2_1_spa_aligned_spa0215,1
s2_1_spa_aligned_spa0217,2
s2_1_spa_aligned_spa0218,1
s2_1_spa_aligned_spa0220,2
s2_1_spa_aligned_spa0221,2
s2_1_spa_aligned_spa0223,2
s2_1_spa_aligned_spa0228,1
s2_1_spa_aligned_spa0231,2
s2_1_spa_aligned_spa0233,1
s2_1_spa_aligned_spa0234,2
s2_1_spa_aligned_spa0235,1
s2_1_spa_aligned_spa0236,1
s2_1_spa_aligned_spa0237,1
s2_1_spa_aligned_spa0238,2
s2_1_spa_aligned_spa0239,1
s2_1_spa_aligned_spa0241,1
s2_1_spa_aligned_spa0242,2
s2_1_spa_aligned_spa0245,1
s2_1_spa_aligned_spa0246,1
s2_1_spa_aligned_spa0248,2
s2_1_spa_aligned_spa0249,1
s2_1_spa_aligned_spa0251,2
s2_1_spa_aligned_spa0252,1
s2_1_spa_aligned_spa0253,2
s2_1_spa_aligned_spa0254,1
s2_1_spa_aligned_spa0256,1
s2_1_spa_aligned_spa0257,2
s2_1_spa_aligned_spa0258,1
s2_1_spa_aligned_spa0260,1
s2_1_spa_aligned_spa0261,1
s2_1_spa_aligned_spa0262,2
s2_1_spa_aligned_spa0264,2
s2_1_spa_aligned_spa0265,1
s2_1_spa_aligned_spa0266,2
s2_1_spa_aligned_spa0267,2
s2_1_spa_aligned_spa0269,2
s2_1_spa_aligned_spa0270,1
s2_1_spa_aligned_spa0271,1
s2_1_spa_aligned_spa0272,2
s2_1_spa_aligned_spa0273,1
s2_1_spa_aligned_spa0277,1
s2_1_spa_aligned_spa0278,2
s2_1_spa_aligned_spa0280,2
s2_1_spa_aligned_spa0281,2
s2_1_spa_aligned_spa0284,1
s2_1_spa_aligned_spa0285,1
s2_1_spa_aligned_spa0286,1
s2_1_spa_aligned_spa0287,1
s2_1_spa_aligned_spa0288,1
s2_1_spa_aligned_spa0289,1
s2_1_spa_aligned_spa0290,3
s2_1_spa_aligned_spa0292,2
s2_1_spa_aligned_spa0295,1
s2_1_spa_aligned_spa0297,3
s2_1_spa_aligned_spa0299,1
s2_1_spa_aligned_spa0300,1
s2_1_spa_aligned_spa0301,1
s2_1_spa_aligned_spa0304,1
s2_1_spa_aligned_spa0305,1
s2_1_spa_aligned_spa0306,2
s2_1_spa_aligned_spa0307,1
s2_1_spa_aligned_spa0308,2
s2_1_spa_aligned_spa0309,2
s2_1_spa_aligned_spa0310,1
s2_1_spa_aligned_spa0311,1
s2_1_spa_aligned_spa0313,1
s2_1_spa_aligned_spa0314,1
s2_1_spa_aligned_spa0315,1
s2_1_spa_aligned_spa0316,1
s2_1_spa_aligned_spa0317,2
s2_1_spa_aligned_spa0319,1
s2_1_spa_aligned_spa0320,1
s2_1_spa_aligned_spa0322,1
s2_1_spa_aligned_spa0324,2
s2_1_spa_aligned_spa0326,2
s2_1_spa_aligned_spa0328,1
s2_1_spa_aligned_spa0330,1
s2_1_spa_aligned_spa0331,4
s2_1_spa_aligned_spa0332,2
s2_1_spa_aligned_spa0333,2
s2_1_spa_aligned_spa0334,1
s2_1_spa_aligned_spa0336,1
s2_1_spa_aligned_spa0337,3
s2_1_spa_aligned_spa0338,1
s2_1_spa_aligned_spa0339,1
s2_1_spa_aligned_spa0340,2
s2_1_spa_aligned_spa0341,2
s2_1_spa_aligned_spa0342,2
s2_1_spa_aligned_spa0343,2
s2_1_spa_aligned_spa0345,1
s2_1_spa_aligned_spa0351,1
s2_1_spa_aligned_spa0352,1
s2_1_spa_aligned_spa0354,1
s2_1_spa_aligned_spa0355,1
s2_1_spa_aligned_spa0356,1
s2_1_spa_aligned_spa0358,1
s2_1_spa_aligned_spa0359,2
s2_1_spa_aligned_spa0360,1
s2_1_spa_aligned_spa0361,1
s2_1_spa_aligned_spa0364,2
s2_1_spa_aligned_spa0365,1
s2_1_spa_aligned_spa0366,1
s2_1_spa_aligned_spa0367,1
s2_1_spa_aligned_spa0368,1
s2_1_spa_aligned_spa0369,2
s2_1_spa_aligned_spa0374,1
s2_1_spa_aligned_spa0375,1
s2_1_spa_aligned_spa0376,1
s2_1_spa_aligned_spa0377,2
s2_1_spa_aligned_spa0378,4
s2_1_spa_aligned_spa0379,2
s2_1_spa_aligned_spa0380,1
s2_1_spa_aligned_spa0381,1
s2_1_spa_aligned_spa0383,1
s2_1_spa_aligned_spa0384,1
s2_1_spa_aligned_spa0385,1
s2_1_spa_aligned_spa0386,1
s2_1_spa_aligned_spa0387,2
s2_1_spa_aligned_spa0393,1
s2_1_spa_aligned_spa0396,1
s2_1_spa_aligned_spa0397,1
s2_1_spa_aligned_spa0401,1
s2_1_spa_aligned_spa0402,2
s2_1_spa_aligned_spa0403,1
s2_1_spa_aligned_spa0404,1
s2_1_spa_aligned_spa0405,5
s2_1_spa_aligned_spa0406,1
s2_1_spa_aligned_spa0407,2
s2_1_spa_aligned_spa0409,3
s2_1_spa_aligned_spa0410,2
s2_1_spa_aligned_spa0411,1
s2_1_spa_aligned_spa0413,2
s2_1_spa_aligned_spa0425,1
s2_1_spa_aligned_spa0430,1
s2_1_spa_aligned_spa0431,3
s2_2_spa_aligned_spa0002,1
s2_2_spa_aligned_spa0005,1
s2_2_spa_aligned_spa0010,1
s2_2_spa_aligned_spa0011,1
s2_2_spa_aligned_spa0012,1
